legacy_url,legacy_id,tip,yeni_url,eylem,not
/vray-next-yenilikleri.html,2773,post,/vray-next-yenilikleri.html,keep,"kategori=538,541; tarih=2018-07-17"
/vray-next-yenilikleri.html?amp=1,2773,post-amp,/vray-next-yenilikleri.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/vray-next-yenilikleri.html/amp,2773,post-amp,/vray-next-yenilikleri.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/render-nedir-render-nasil-alinir.html,2723,post,/render-nedir-render-nasil-alinir.html,keep,kategori=518; tarih=2018-06-05
/render-nedir-render-nasil-alinir.html?amp=1,2723,post-amp,/render-nedir-render-nasil-alinir.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/render-nedir-render-nasil-alinir.html/amp,2723,post-amp,/render-nedir-render-nasil-alinir.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/en-cok-karsilasilan-sketchup-hatalari.html,2746,post,/en-cok-karsilasilan-sketchup-hatalari.html,keep,"kategori=1169,1172; tarih=2018-04-26"
/en-cok-karsilasilan-sketchup-hatalari.html?amp=1,2746,post-amp,/en-cok-karsilasilan-sketchup-hatalari.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/en-cok-karsilasilan-sketchup-hatalari.html/amp,2746,post-amp,/en-cok-karsilasilan-sketchup-hatalari.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchupda-performansli-calismak-icin-yapilmasi-gerekenler.html,2734,post,/sketchupda-performansli-calismak-icin-yapilmasi-gerekenler.html,keep,"kategori=1169,1172; tarih=2018-04-20"
/sketchupda-performansli-calismak-icin-yapilmasi-gerekenler.html?amp=1,2734,post-amp,/sketchupda-performansli-calismak-icin-yapilmasi-gerekenler.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchupda-performansli-calismak-icin-yapilmasi-gerekenler.html/amp,2734,post-amp,/sketchupda-performansli-calismak-icin-yapilmasi-gerekenler.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/ucretsiz-sketchup-egitimi.html,2726,post,/ucretsiz-sketchup-egitimi.html,keep,"kategori=1169,1172; tarih=2018-04-12"
/ucretsiz-sketchup-egitimi.html?amp=1,2726,post-amp,/ucretsiz-sketchup-egitimi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/ucretsiz-sketchup-egitimi.html/amp,2726,post-amp,/ucretsiz-sketchup-egitimi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/gercek-zamanli-render-motorlari.html,2715,post,/gercek-zamanli-render-motorlari.html,keep,kategori=518; tarih=2018-04-06
/gercek-zamanli-render-motorlari.html?amp=1,2715,post-amp,/gercek-zamanli-render-motorlari.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/gercek-zamanli-render-motorlari.html/amp,2715,post-amp,/gercek-zamanli-render-motorlari.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/uc-boyutlu-programlardan-para-kazanmak.html,2693,post,/uc-boyutlu-programlardan-para-kazanmak.html,keep,kategori=518; tarih=2018-03-09
/uc-boyutlu-programlardan-para-kazanmak.html?amp=1,2693,post-amp,/uc-boyutlu-programlardan-para-kazanmak.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/uc-boyutlu-programlardan-para-kazanmak.html/amp,2693,post-amp,/uc-boyutlu-programlardan-para-kazanmak.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/en-iyi-20-sketchup-plugini.html,2612,post,/en-iyi-20-sketchup-plugini.html,keep,"kategori=1169,1172; tarih=2018-03-05"
/en-iyi-20-sketchup-plugini.html?amp=1,2612,post-amp,/en-iyi-20-sketchup-plugini.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/en-iyi-20-sketchup-plugini.html/amp,2612,post-amp,/en-iyi-20-sketchup-plugini.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-profesyonel-peyzaj-modelleme-egitim-seti.html,2660,post,/sketchup-profesyonel-peyzaj-modelleme-egitim-seti.html,keep,"kategori=1169,1172; tarih=2018-02-27"
/sketchup-profesyonel-peyzaj-modelleme-egitim-seti.html?amp=1,2660,post-amp,/sketchup-profesyonel-peyzaj-modelleme-egitim-seti.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-profesyonel-peyzaj-modelleme-egitim-seti.html/amp,2660,post-amp,/sketchup-profesyonel-peyzaj-modelleme-egitim-seti.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/vray-3-60-3dsmax-bitkikerini-sketchupda-kullanmak.html,2626,post,/vray-3-60-3dsmax-bitkikerini-sketchupda-kullanmak.html,keep,"kategori=538,541; tarih=2018-02-17"
/vray-3-60-3dsmax-bitkikerini-sketchupda-kullanmak.html?amp=1,2626,post-amp,/vray-3-60-3dsmax-bitkikerini-sketchupda-kullanmak.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/vray-3-60-3dsmax-bitkikerini-sketchupda-kullanmak.html/amp,2626,post-amp,/vray-3-60-3dsmax-bitkikerini-sketchupda-kullanmak.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/revit-plugin-extensions-indirme.html,2620,post,/revit-plugin-extensions-indirme.html,keep,kategori=518; tarih=2018-02-17
/revit-plugin-extensions-indirme.html?amp=1,2620,post-amp,/revit-plugin-extensions-indirme.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/revit-plugin-extensions-indirme.html/amp,2620,post-amp,/revit-plugin-extensions-indirme.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-3-60-02-cikti.html,2616,post,/sketchup-vray-3-60-02-cikti.html,keep,"kategori=538,541; tarih=2018-02-16"
/sketchup-vray-3-60-02-cikti.html?amp=1,2616,post-amp,/sketchup-vray-3-60-02-cikti.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-3-60-02-cikti.html/amp,2616,post-amp,/sketchup-vray-3-60-02-cikti.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/revit-kutuphane-yukleme.html,2602,post,/revit-kutuphane-yukleme.html,keep,kategori=518; tarih=2018-02-07
/revit-kutuphane-yukleme.html?amp=1,2602,post-amp,/revit-kutuphane-yukleme.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/revit-kutuphane-yukleme.html/amp,2602,post-amp,/revit-kutuphane-yukleme.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketch-up-rehberi.html,2584,post,/sketch-up-rehberi.html,keep,"kategori=1169,1172; tarih=2018-02-03"
/sketch-up-rehberi.html?amp=1,2584,post-amp,/sketch-up-rehberi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketch-up-rehberi.html/amp,2584,post-amp,/sketch-up-rehberi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/revitten-autocade-dosya-aktarma.html,2570,post,/revitten-autocade-dosya-aktarma.html,keep,kategori=518; tarih=2018-01-31
/revitten-autocade-dosya-aktarma.html?amp=1,2570,post-amp,/revitten-autocade-dosya-aktarma.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/revitten-autocade-dosya-aktarma.html/amp,2570,post-amp,/revitten-autocade-dosya-aktarma.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/revit-nedir.html,2561,post,/revit-nedir.html,keep,kategori=518; tarih=2018-01-27
/revit-nedir.html?amp=1,2561,post-amp,/revit-nedir.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/revit-nedir.html/amp,2561,post-amp,/revit-nedir.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/corona-render-motoru-teknik-ozellikleri.html,2551,post,/corona-render-motoru-teknik-ozellikleri.html,keep,"kategori=542,538; tarih=2018-01-26"
/corona-render-motoru-teknik-ozellikleri.html?amp=1,2551,post-amp,/corona-render-motoru-teknik-ozellikleri.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/corona-render-motoru-teknik-ozellikleri.html/amp,2551,post-amp,/corona-render-motoru-teknik-ozellikleri.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/corona-renderer-tarihcesi.html,2540,post,/corona-renderer-tarihcesi.html,keep,"kategori=542,538; tarih=2018-01-22"
/corona-renderer-tarihcesi.html?amp=1,2540,post-amp,/corona-renderer-tarihcesi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/corona-renderer-tarihcesi.html/amp,2540,post-amp,/corona-renderer-tarihcesi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-mimaride-3d-gorsellestirme.html,2531,post,/3d-mimaride-3d-gorsellestirme.html,keep,kategori=518; tarih=2018-01-20
/3d-mimaride-3d-gorsellestirme.html?amp=1,2531,post-amp,/3d-mimaride-3d-gorsellestirme.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-mimaride-3d-gorsellestirme.html/amp,2531,post-amp,/3d-mimaride-3d-gorsellestirme.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-gorsellestirme-farkli-bir-bakis.html,2513,post,/3d-gorsellestirme-farkli-bir-bakis.html,keep,"kategori=1,507; tarih=2018-01-19"
/3d-gorsellestirme-farkli-bir-bakis.html?amp=1,2513,post-amp,/3d-gorsellestirme-farkli-bir-bakis.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-gorsellestirme-farkli-bir-bakis.html/amp,2513,post-amp,/3d-gorsellestirme-farkli-bir-bakis.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3dsmaxden-sketchupa-dosya-aktarimi.html,2502,post,/3dsmaxden-sketchupa-dosya-aktarimi.html,keep,"kategori=1169,1170,1172; tarih=2018-01-18"
/3dsmaxden-sketchupa-dosya-aktarimi.html?amp=1,2502,post-amp,/3dsmaxden-sketchupa-dosya-aktarimi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3dsmaxden-sketchupa-dosya-aktarimi.html/amp,2502,post-amp,/3dsmaxden-sketchupa-dosya-aktarimi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-gorsellestirme-nedir.html,2493,post,/3d-gorsellestirme-nedir.html,keep,kategori=518; tarih=2018-01-18
/3d-gorsellestirme-nedir.html?amp=1,2493,post-amp,/3d-gorsellestirme-nedir.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-gorsellestirme-nedir.html/amp,2493,post-amp,/3d-gorsellestirme-nedir.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-egitimin-onemi.html,2484,post,/3d-egitimin-onemi.html,keep,kategori=518; tarih=2018-01-17
/3d-egitimin-onemi.html?amp=1,2484,post-amp,/3d-egitimin-onemi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-egitimin-onemi.html/amp,2484,post-amp,/3d-egitimin-onemi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-2-0-egitim-setlerinde-p-indirim.html,2474,post,/sketchup-vray-2-0-egitim-setlerinde-p-indirim.html,keep,"kategori=538,541; tarih=2018-01-16"
/sketchup-vray-2-0-egitim-setlerinde-p-indirim.html?amp=1,2474,post-amp,/sketchup-vray-2-0-egitim-setlerinde-p-indirim.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-2-0-egitim-setlerinde-p-indirim.html/amp,2474,post-amp,/sketchup-vray-2-0-egitim-setlerinde-p-indirim.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/corona-render-nedir.html,2460,post,/corona-render-nedir.html,keep,"kategori=542,538; tarih=2018-01-15"
/corona-render-nedir.html?amp=1,2460,post-amp,/corona-render-nedir.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/corona-render-nedir.html/amp,2460,post-amp,/corona-render-nedir.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-peyzaj-egitim-seti.html,2439,post,/sketchup-peyzaj-egitim-seti.html,keep,"kategori=1169,1172; tarih=2018-01-13"
/sketchup-peyzaj-egitim-seti.html?amp=1,2439,post-amp,/sketchup-peyzaj-egitim-seti.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-peyzaj-egitim-seti.html/amp,2439,post-amp,/sketchup-peyzaj-egitim-seti.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-4-0-gunlugu.html,2437,post,/sketchup-vray-4-0-gunlugu.html,keep,"kategori=538,541; tarih=2018-01-12"
/sketchup-vray-4-0-gunlugu.html?amp=1,2437,post-amp,/sketchup-vray-4-0-gunlugu.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-4-0-gunlugu.html/amp,2437,post-amp,/sketchup-vray-4-0-gunlugu.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-egitimi.html,2424,post,/sketchup-egitimi.html,keep,"kategori=1169,1172; tarih=2018-01-11"
/sketchup-egitimi.html?amp=1,2424,post-amp,/sketchup-egitimi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-egitimi.html/amp,2424,post-amp,/sketchup-egitimi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3dsmax-vray-4-0-yenilikleri.html,2403,post,/3dsmax-vray-4-0-yenilikleri.html,keep,"kategori=538,541; tarih=2018-01-10"
/3dsmax-vray-4-0-yenilikleri.html?amp=1,2403,post-amp,/3dsmax-vray-4-0-yenilikleri.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3dsmax-vray-4-0-yenilikleri.html/amp,2403,post-amp,/3dsmax-vray-4-0-yenilikleri.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-3-6-egitim-seti.html,2388,post,/sketchup-vray-3-6-egitim-seti.html,keep,"kategori=538,541; tarih=2018-01-09"
/sketchup-vray-3-6-egitim-seti.html?amp=1,2388,post-amp,/sketchup-vray-3-6-egitim-seti.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-3-6-egitim-seti.html/amp,2388,post-amp,/sketchup-vray-3-6-egitim-seti.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/en-iyi-5-adet-3d-yazici-modelleri.html,2372,post,/en-iyi-5-adet-3d-yazici-modelleri.html,keep,kategori=518; tarih=2018-01-08
/en-iyi-5-adet-3d-yazici-modelleri.html?amp=1,2372,post-amp,/en-iyi-5-adet-3d-yazici-modelleri.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/en-iyi-5-adet-3d-yazici-modelleri.html/amp,2372,post-amp,/en-iyi-5-adet-3d-yazici-modelleri.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/lumion-8-gercekci-render.html,2353,post,/lumion-8-gercekci-render.html,keep,"kategori=555,538; tarih=2018-01-05"
/lumion-8-gercekci-render.html?amp=1,2353,post-amp,/lumion-8-gercekci-render.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/lumion-8-gercekci-render.html/amp,2353,post-amp,/lumion-8-gercekci-render.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-yazicilarin-mimaride-kullanimi.html,2341,post,/3d-yazicilarin-mimaride-kullanimi.html,keep,kategori=518; tarih=2018-01-04
/3d-yazicilarin-mimaride-kullanimi.html?amp=1,2341,post-amp,/3d-yazicilarin-mimaride-kullanimi.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-yazicilarin-mimaride-kullanimi.html/amp,2341,post-amp,/3d-yazicilarin-mimaride-kullanimi.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/verimli-render-nasil-alinir.html,2325,post,/verimli-render-nasil-alinir.html,keep,kategori=518; tarih=2018-01-04
/verimli-render-nasil-alinir.html?amp=1,2325,post-amp,/verimli-render-nasil-alinir.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/verimli-render-nasil-alinir.html/amp,2325,post-amp,/verimli-render-nasil-alinir.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-turkiye-2017-yilinda-neler-yapti.html,2300,post,/sketchup-turkiye-2017-yilinda-neler-yapti.html,keep,"kategori=1169,1172; tarih=2018-01-02"
/sketchup-turkiye-2017-yilinda-neler-yapti.html?amp=1,2300,post-amp,/sketchup-turkiye-2017-yilinda-neler-yapti.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-turkiye-2017-yilinda-neler-yapti.html/amp,2300,post-amp,/sketchup-turkiye-2017-yilinda-neler-yapti.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3-boyutlu-yazicilarda-cikti-almak.html,2276,post,/3-boyutlu-yazicilarda-cikti-almak.html,keep,kategori=518; tarih=2018-01-02
/3-boyutlu-yazicilarda-cikti-almak.html?amp=1,2276,post-amp,/3-boyutlu-yazicilarda-cikti-almak.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3-boyutlu-yazicilarda-cikti-almak.html/amp,2276,post-amp,/3-boyutlu-yazicilarda-cikti-almak.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/uc-boyutlu-mimari-gorsellestirme.html,2247,post,/uc-boyutlu-mimari-gorsellestirme.html,keep,kategori=518; tarih=2017-12-28
/uc-boyutlu-mimari-gorsellestirme.html?amp=1,2247,post-amp,/uc-boyutlu-mimari-gorsellestirme.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/uc-boyutlu-mimari-gorsellestirme.html/amp,2247,post-amp,/uc-boyutlu-mimari-gorsellestirme.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3dci-ve-3d-gorsellestirme-uzmani-arasindaki-farklar.html,2236,post,/3dci-ve-3d-gorsellestirme-uzmani-arasindaki-farklar.html,keep,kategori=518; tarih=2017-12-27
/3dci-ve-3d-gorsellestirme-uzmani-arasindaki-farklar.html?amp=1,2236,post-amp,/3dci-ve-3d-gorsellestirme-uzmani-arasindaki-farklar.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3dci-ve-3d-gorsellestirme-uzmani-arasindaki-farklar.html/amp,2236,post-amp,/3dci-ve-3d-gorsellestirme-uzmani-arasindaki-farklar.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/mimaride-sanal-gerceklik-uygulamalari.html,2229,post,/mimaride-sanal-gerceklik-uygulamalari.html,keep,kategori=518; tarih=2017-12-26
/mimaride-sanal-gerceklik-uygulamalari.html?amp=1,2229,post-amp,/mimaride-sanal-gerceklik-uygulamalari.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/mimaride-sanal-gerceklik-uygulamalari.html/amp,2229,post-amp,/mimaride-sanal-gerceklik-uygulamalari.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-3-6-2.html,2214,post,/sketchup-vray-3-6-2.html,keep,"kategori=538,541; tarih=2017-12-25"
/sketchup-vray-3-6-2.html?amp=1,2214,post-amp,/sketchup-vray-3-6-2.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/sketchup-vray-3-6-2.html/amp,2214,post-amp,/sketchup-vray-3-6-2.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-mimari-cizim-ve-3d-render-gorsellestirme.html,2193,post,/3d-mimari-cizim-ve-3d-render-gorsellestirme.html,keep,kategori=518; tarih=2017-12-23
/3d-mimari-cizim-ve-3d-render-gorsellestirme.html?amp=1,2193,post-amp,/3d-mimari-cizim-ve-3d-render-gorsellestirme.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-mimari-cizim-ve-3d-render-gorsellestirme.html/amp,2193,post-amp,/3d-mimari-cizim-ve-3d-render-gorsellestirme.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-plan-render.html,1620,post,/3d-plan-render.html,keep,kategori=518; tarih=2017-12-22
/3d-plan-render.html?amp=1,1620,post-amp,/3d-plan-render.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-plan-render.html/amp,1620,post-amp,/3d-plan-render.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-tasarim-ankara.html,2172,post,/3d-tasarim-ankara.html,keep,kategori=518; tarih=2017-12-21
/3d-tasarim-ankara.html?amp=1,2172,post-amp,/3d-tasarim-ankara.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-tasarim-ankara.html/amp,2172,post-amp,/3d-tasarim-ankara.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-sozluk-3d-terimler-ve-anlamlari.html,2133,post,/3d-sozluk-3d-terimler-ve-anlamlari.html,keep,kategori=518; tarih=2017-12-19
/3d-sozluk-3d-terimler-ve-anlamlari.html?amp=1,2133,post-amp,/3d-sozluk-3d-terimler-ve-anlamlari.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/3d-sozluk-3d-terimler-ve-anlamlari.html/amp,2133,post-amp,/3d-sozluk-3d-terimler-ve-anlamlari.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/engelliler-icin-mimari-tasarim-cozumleri.html,2151,post,/engelliler-icin-mimari-tasarim-cozumleri.html,keep,kategori=518; tarih=2017-12-18
/engelliler-icin-mimari-tasarim-cozumleri.html?amp=1,2151,post-amp,/engelliler-icin-mimari-tasarim-cozumleri.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/engelliler-icin-mimari-tasarim-cozumleri.html/amp,2151,post-amp,/engelliler-icin-mimari-tasarim-cozumleri.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
/uc-boyutcu-olmak-veya-olmamak.html,2120,post,/uc-boyutcu-olmak-veya-olmamak.html,keep,kategori=518; tarih=2017-12-17
/uc-boyutcu-olmak-veya-olmamak.html?amp=1,2120,post-amp,/uc-boyutcu-olmak-veya-olmamak.html,redirect,"AMP kanonik biçim (rel=amphtml ile ilan ediliyor); yeni sistemde AMP yok, kanonik sayfaya 301"
/uc-boyutcu-olmak-veya-olmamak.html/amp,2120,post-amp,/uc-boyutcu-olmak-veya-olmamak.html,redirect,"AMP yol biçimi; kaynakta ?amp=1'e yönleniyor; yeni sistemde AMP yok, kanonik sayfaya 301"
